depSM,prDM,c0S/m,t090C,svCM,flECO-AFL,sbeox0ML/L,oxsatML/L,flag,Sal00,TraceID,folderpath_filename
77.078,77.815,2.933211,18.6698,1516.05,1.1095,4.07415,7.19286,0.0,34.1467,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
77.518,78.258,2.93123,18.65,1515.94,1.1058,4.09638,7.20209,0.0,34.1537,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
78.077,78.821,2.931627,18.6223,1515.9,1.1083,4.06752,7.19582,0.0,34.1642,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
78.547,79.295,2.92916,18.5539,1515.82,1.0984,4.06876,7.19937,0.0,34.184,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
79.037,79.788,2.92395,18.5223,1515.61,1.105,4.05303,7.20253,0.0,34.1381,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
79.552,80.307,2.923193,18.4817,1515.58,1.089,4.05448,7.19386,0.0,34.1605,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
80.047,80.805,2.918735,18.402,1515.36,1.0999,4.04893,7.2068,0.0,34.1544,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
80.496,81.258,2.918465,18.3793,1515.25,1.0905,4.05719,7.20557,0.0,34.1595,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
81.082,81.848,2.916184,18.352,1515.32,1.0817,4.04108,7.20123,0.0,34.1521,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
81.519,82.288,2.915263,18.2879,1515.22,1.071,4.04723,7.19428,0.0,34.1821,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
82.025,82.798,2.913659,18.2743,1515.2,1.0529,4.02844,7.21166,0.0,34.1799,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
82.583,83.36,2.907125,18.1946,1514.86,1.0445,4.03381,7.1953,0.0,34.1503,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
83.085,83.865,2.905578,18.1658,1514.79,1.0294,4.02316,7.19189,0.0,34.1613,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
83.514,84.298,2.90412,18.0694,1514.71,1.0327,4.01125,7.19934,0.0,34.1867,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
84.07,84.857,2.899295,18.0461,1514.56,1.0333,4.01055,7.19542,0.0,34.167,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
84.557,85.349,2.900872,18.0198,1514.52,1.016,3.99397,7.1996,0.0,34.1824,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
85.018,85.813,2.894,17.9609,1514.32,0.9948,3.9781,7.20533,0.0,34.1724,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
85.587,86.386,2.893993,17.9008,1514.21,1.0003,3.99982,7.19402,0.0,34.1733,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
86.048,86.85,2.890416,17.8619,1514.1,0.9706,3.98028,7.20565,0.0,34.1755,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
86.576,87.382,2.891595,17.846,1514.13,0.9443,3.9816,7.19409,0.0,34.185,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
87.071,87.88,2.886978,17.7633,1513.93,0.9334,3.98366,7.198,0.0,34.1957,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
87.517,88.33,2.884185,17.7116,1513.7,0.9318,3.97212,7.19888,0.0,34.1881,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
88.017,88.834,2.880799,17.6875,1513.73,0.9145,3.97424,7.19743,0.0,34.1709,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
88.537,89.357,2.87875,17.6109,1513.5,0.9098,3.9703,7.19141,0.0,34.2067,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
88.998,89.821,2.879213,17.5871,1513.41,0.8798,3.94163,7.19421,0.0,34.2102,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
89.498,90.325,2.874264,17.5445,1513.41,0.8718,3.9574,7.18704,0.0,34.1888,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
90.035,90.866,2.870571,17.5027,1513.26,0.8306,3.92434,7.20032,0.0,34.184,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
90.53,91.365,2.873562,17.4843,1513.19,0.8387,3.94936,7.20442,0.0,34.2046,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
91.087,91.926,2.866135,17.3871,1512.92,0.8077,3.94351,7.21134,0.0,34.2095,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
91.539,92.381,2.864825,17.3309,1512.9,0.796,3.93925,7.21269,0.0,34.1969,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
92.085,92.931,2.864144,17.3201,1512.79,0.7703,3.93319,7.19277,0.0,34.1849,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
92.537,93.387,2.861912,17.2937,1512.74,0.7614,3.92597,7.19609,0.0,34.1953,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
93.002,93.855,2.857557,17.1945,1512.54,0.7341,3.89853,7.1955,0.0,34.212,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
93.51,94.367,2.856096,17.1625,1512.39,0.7261,3.90556,7.20398,0.0,34.1934,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
94.061,94.922,2.849012,17.1087,1512.23,0.6908,3.91708,7.20146,0.0,34.203,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
94.588,95.453,2.851575,17.1028,1512.29,0.6819,3.89472,7.20561,0.0,34.2021,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
95.024,95.892,2.845063,17.0233,1512.0,0.6742,3.90056,7.20406,0.0,34.1985,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
95.573,96.445,2.842133,16.9829,1511.96,0.6431,3.89916,7.20383,0.0,34.1908,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
96.062,96.938,2.842733,16.9424,1511.86,0.6458,3.88198,7.19918,0.0,34.2031,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
96.513,97.391,2.838337,16.8567,1511.65,0.6191,3.87561,7.19202,0.0,34.2149,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
97.016,97.898,2.837594,16.8272,1511.63,0.5997,3.87636,7.19906,0.0,34.2214,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
97.518,98.404,2.834605,16.7845,1511.52,0.5823,3.87375,7.20611,0.0,34.2086,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
98.069,98.959,2.835585,16.7772,1511.5,0.5561,3.8708,7.20545,0.0,34.2288,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
98.537,99.43,2.830216,16.6783,1511.27,0.5498,3.87332,7.19654,0.0,34.236,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
99.001,99.898,2.831202,16.6715,1511.22,0.5296,3.84281,7.20401,0.0,34.235,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
99.543,100.443,2.82598,16.5952,1511.06,0.5154,3.8489,7.19468,0.0,34.2456,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
100.031,100.935,2.822046,16.5469,1510.88,0.4944,3.86109,7.19871,0.0,34.2161,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
100.578,101.486,2.824234,16.5323,1510.89,0.4718,3.83099,7.20078,0.0,34.2394,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
101.058,101.97,2.815101,16.4424,1510.65,0.4652,3.83509,7.20576,0.0,34.2116,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
101.524,102.44,2.817443,16.4191,1510.59,0.4564,3.82869,7.19692,0.0,34.2394,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
102.003,102.922,2.811379,16.3621,1510.35,0.4387,3.83011,7.20892,0.0,34.2149,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
102.591,103.515,2.811097,16.2932,1510.12,0.4166,3.82265,7.20848,0.0,34.2268,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
103.041,103.967,2.808227,16.2551,1510.18,0.3917,3.82961,7.2042,0.0,34.2427,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
103.552,104.482,2.806047,16.2298,1510.06,0.38,3.80468,7.20442,0.0,34.2259,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
104.038,104.971,2.803048,16.1692,1510.04,0.371,3.81188,7.2025,0.0,34.2477,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
104.566,105.504,2.800134,16.1273,1509.79,0.3424,3.78823,7.19543,0.0,34.2448,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
105.028,105.968,2.797507,16.0927,1509.7,0.3267,3.8019,7.19872,0.0,34.2239,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
105.523,106.467,2.797212,16.0389,1509.61,0.3147,3.78963,7.19803,0.0,34.2402,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
106.093,107.041,2.793899,15.9629,1509.33,0.3029,3.80187,7.19963,0.0,34.2438,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
106.602,107.555,2.793062,15.9431,1509.35,0.2861,3.79707,7.20484,0.0,34.2572,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
107.012,107.967,2.789591,15.8797,1509.22,0.2742,3.77758,7.20432,0.0,34.2557,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
107.582,108.542,2.785651,15.8363,1509.13,0.2502,3.77549,7.20473,0.0,34.2645,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
108.086,109.05,2.784777,15.8065,1508.95,0.2466,3.7653,7.19579,0.0,34.2485,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
108.594,109.561,2.784146,15.7766,1508.85,0.2457,3.7734,7.19431,0.0,34.2667,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
109.071,110.041,2.78106,15.7183,1508.74,0.2403,3.76464,7.20259,0.0,34.2685,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
109.506,110.48,2.777607,15.6698,1508.64,0.2102,3.75342,7.19637,0.0,34.2599,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
110.006,110.983,2.77467,15.6161,1508.5,0.2071,3.76253,7.21143,0.0,34.2554,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
110.511,111.492,2.771045,15.5379,1508.2,0.2036,3.75049,7.20588,0.0,34.2571,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
111.063,112.048,2.770108,15.5124,1508.26,0.1836,3.76052,7.19706,0.0,34.2614,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
111.51,112.498,2.767534,15.4617,1507.96,0.1665,3.75192,7.19061,0.0,34.2732,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
112.013,113.005,2.764439,15.4133,1507.97,0.1742,3.74244,7.20016,0.0,34.2664,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
112.542,113.537,2.760313,15.3764,1507.81,0.1496,3.71711,7.20521,0.0,34.2691,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
113.016,114.015,2.757995,15.3029,1507.57,0.1506,3.70297,7.19816,0.0,34.2623,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
113.566,114.57,2.758894,15.2611,1507.59,0.1544,3.72544,7.19205,0.0,34.2836,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
114.035,115.041,2.754182,15.237,1507.47,0.1387,3.70554,7.20153,0.0,34.2824,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
114.606,115.617,2.752535,15.1759,1507.38,0.1275,3.72221,7.19957,0.0,34.2702,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
115.085,116.099,2.751815,15.1447,1507.32,0.1109,3.69533,7.20367,0.0,34.2885,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
115.533,116.551,2.747225,15.1013,1507.09,0.1181,3.69233,7.19423,0.0,34.2659,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
116.083,117.104,2.742285,15.0381,1506.84,0.1117,3.71684,7.20621,0.0,34.2693,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
116.525,117.55,2.742601,14.9982,1506.82,0.1001,3.69696,7.201,0.0,34.2897,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
117.021,118.049,2.738323,14.9397,1506.68,0.083,3.67878,7.19557,0.0,34.2752,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
117.515,118.547,2.740243,14.9175,1506.55,0.0838,3.6942,7.20087,0.0,34.2999,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
118.066,119.102,2.736437,14.8612,1506.39,0.0825,3.67975,7.19931,0.0,34.2881,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
118.568,119.608,2.731217,14.7722,1506.2,0.074,3.67927,7.19547,0.0,34.2997,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
119.022,120.065,2.732213,14.7805,1506.22,0.0734,3.66759,7.20547,0.0,34.296,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
119.545,120.592,2.72845,14.7323,1506.07,0.0698,3.68669,7.19862,0.0,34.3064,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
120.082,121.133,2.726146,14.6826,1505.96,0.0648,3.66598,7.19889,0.0,34.2927,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
120.608,121.663,2.723345,14.6075,1505.83,0.0639,3.66669,7.19622,0.0,34.2946,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
121.067,122.125,2.722249,14.5792,1505.58,0.0503,3.65742,7.2029,0.0,34.3022,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
121.541,122.603,2.717078,14.5421,1505.52,0.0624,3.64702,7.20275,0.0,34.293,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
122.013,123.077,2.714575,14.4823,1505.48,0.0471,3.64828,7.20104,0.0,34.3115,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
122.606,123.675,2.716265,14.4445,1505.23,0.0525,3.65076,7.20168,0.0,34.3112,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
123.09,124.163,2.709262,14.3752,1505.11,0.045,3.63775,7.1978,0.0,34.3038,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
123.543,124.619,2.70572,14.3258,1504.95,0.0428,3.62142,7.19946,0.0,34.2903,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
124.07,125.15,2.707611,14.2918,1504.91,0.0432,3.61419,7.19526,0.0,34.33,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
124.609,125.693,2.70546,14.2855,1504.87,0.0416,3.61352,7.20266,0.0,34.3026,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
125.057,126.144,2.701993,14.2197,1504.72,0.0343,3.63176,7.1986,0.0,34.3041,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
125.57,126.661,2.699447,14.1802,1504.6,0.0432,3.60082,7.20317,0.0,34.3104,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
126.063,127.158,2.694447,14.0996,1504.38,0.0334,3.60798,7.18961,0.0,34.3101,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
126.605,127.703,2.694307,14.0957,1504.31,0.0155,3.60394,7.19438,0.0,34.3074,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
127.094,128.196,2.692309,14.0512,1504.21,0.0327,3.59061,7.20499,0.0,34.3014,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
127.587,128.693,2.688545,13.952,1503.91,0.0316,3.56899,7.20407,0.0,34.3209,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
128.042,129.151,2.687844,13.9348,1503.89,0.0275,3.58461,7.19681,0.0,34.336,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
128.593,129.706,2.684376,13.8959,1503.81,0.0075,3.57677,7.19986,0.0,34.3106,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
129.087,130.203,2.68066,13.841,1503.57,0.0276,3.5953,7.20507,0.0,34.3239,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
129.583,130.703,2.68123,13.7977,1503.51,0.011,3.58415,7.20287,0.0,34.3336,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
130.108,131.232,2.67809,13.7616,1503.37,0.0258,3.55754,7.20394,0.0,34.3402,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
130.588,131.716,2.676958,13.7076,1503.22,0.014,3.54866,7.20281,0.0,34.3273,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
131.027,132.158,2.675588,13.6995,1503.19,0.0172,3.56136,7.19556,0.0,34.339,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
131.527,132.661,2.67057,13.6486,1503.02,0.0093,3.57852,7.20214,0.0,34.3246,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
132.084,133.222,2.670073,13.6006,1502.86,0.0149,3.55664,7.19986,0.0,34.3458,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
132.559,133.701,2.666629,13.5465,1502.7,0.0197,3.57323,7.2041,0.0,34.322,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
133.023,134.168,2.661727,13.465,1502.52,0.0126,3.55178,7.19911,0.0,34.3253,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
133.59,134.74,2.664858,13.4907,1502.65,0.0136,3.54904,7.20568,0.0,34.3442,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
134.106,135.26,2.659247,13.4214,1502.39,-0.0041,3.53189,7.19867,0.0,34.3332,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
134.556,135.713,2.657307,13.3419,1502.17,-0.0035,3.51555,7.19237,0.0,34.3367,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
135.085,136.245,2.655949,13.3366,1502.1,0.0116,3.53141,7.20421,0.0,34.334,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
135.565,136.728,2.652144,13.2669,1501.99,0.0207,3.52789,7.20748,0.0,34.3444,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
136.025,137.192,2.649607,13.1736,1501.76,0.0076,3.53744,7.19637,0.0,34.3584,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
136.601,137.773,2.647451,13.158,1501.57,-0.0139,3.51507,7.19705,0.0,34.3511,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
137.03,138.205,2.645479,13.1447,1501.6,0.0149,3.51299,7.19559,0.0,34.3487,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
137.544,138.722,2.64374,13.0949,1501.44,0.0082,3.51283,7.19693,0.0,34.3469,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
138.07,139.252,2.638833,12.9977,1501.13,0.0039,3.51493,7.19693,0.0,34.3374,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
138.534,139.719,2.63935,13.0157,1501.29,0.0073,3.49483,7.19953,0.0,34.3643,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
139.108,140.298,2.636169,12.9751,1501.08,-0.0087,3.5096,7.20018,0.0,34.3369,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
139.608,140.801,2.634598,12.9441,1501.03,-0.0009,3.48346,7.19524,0.0,34.3373,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
140.061,141.258,2.632118,12.8654,1500.65,0.0069,3.4678,7.19389,0.0,34.3533,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
140.553,141.753,2.632194,12.8474,1500.71,0.0084,3.4761,7.19286,0.0,34.3575,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
141.05,142.254,2.628709,12.823,1500.66,0.0078,3.46166,7.19717,0.0,34.3747,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
141.596,142.803,2.623564,12.7019,1500.25,0.0147,3.49104,7.20042,0.0,34.3632,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
142.1,143.311,2.620809,12.6849,1500.19,0.004,3.47705,7.20424,0.0,34.3659,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
142.55,143.765,2.616555,12.6254,1499.97,0.0009,3.46212,7.19529,0.0,34.3593,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
143.076,144.294,2.617641,12.6072,1499.99,0.0002,3.47658,7.19733,0.0,34.3681,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
143.597,144.819,2.613729,12.526,1499.76,-0.0088,3.45579,7.19999,0.0,34.3755,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
144.07,145.296,2.613086,12.524,1499.82,0.0052,3.44425,7.19487,0.0,34.3698,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
144.595,145.824,2.612681,12.4764,1499.71,-0.0012,3.4362,7.20507,0.0,34.3868,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
145.092,146.325,2.60888,12.4459,1499.53,-0.0141,3.44903,7.19958,0.0,34.3751,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
145.592,146.829,2.607818,12.4283,1499.43,0.0042,3.4249,7.20584,0.0,34.3731,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
146.036,147.276,2.605968,12.3694,1499.33,-0.0023,3.41719,7.20605,0.0,34.3751,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
146.542,147.786,2.601127,12.2912,1499.05,0.0005,3.4275,7.20227,0.0,34.3707,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
147.031,148.279,2.597152,12.2556,1498.94,-0.0111,3.43246,7.20129,0.0,34.3764,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
147.542,148.793,2.595304,12.2072,1498.85,0.0137,3.41594,7.20084,0.0,34.3655,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
148.045,149.3,2.596111,12.204,1498.8,-0.0067,3.40952,7.20125,0.0,34.3806,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
148.591,149.85,2.593389,12.1489,1498.64,0.0001,3.41107,7.20366,0.0,34.3825,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
149.046,150.308,2.590094,12.0861,1498.44,0.0013,3.41608,7.19579,0.0,34.3805,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
149.589,150.855,2.588175,12.0486,1498.28,-0.011,3.39381,7.20254,0.0,34.3687,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
150.09,151.359,2.58743,12.0215,1498.3,-0.0024,3.3671,7.19746,0.0,34.3905,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
150.614,151.887,2.584157,11.9762,1498.16,0.0034,3.39221,7.20053,0.0,34.3951,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
151.047,152.323,2.579961,11.9123,1497.9,-0.0051,3.39425,7.20366,0.0,34.3808,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
151.536,152.816,2.579244,11.8947,1497.92,-0.0111,3.39789,7.20741,0.0,34.3962,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
152.108,153.393,2.577322,11.8315,1497.71,0.0084,3.36566,7.2003,0.0,34.3933,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
152.587,153.875,2.573354,11.7711,1497.43,-0.0099,3.3805,7.20517,0.0,34.3894,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
153.123,154.415,2.574657,11.7778,1497.58,-0.0003,3.36834,7.20071,0.0,34.3944,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
153.573,154.869,2.572052,11.7349,1497.35,0.0019,3.37878,7.19957,0.0,34.3987,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
154.087,155.386,2.569849,11.6637,1497.23,0.0044,3.37937,7.20544,0.0,34.4145,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
