SourceFile,SourceFolder,SourceSubFolder,Data_File,Vessel,Cruise,Station,Water_Depth,SST,Latitude,Longitude,Latitude(decimal),Longitude(decimal),Datetime,name_0,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,name_10,name_11,name_12,name_13,name_14,name_15,span_0,span_1,span_2,span_3,span_4,span_5,span_6,span_7,span_8,span_9,span_10,span_11,span_12,span_13,span_14,span_15,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,FileName,Temperature_SN,Conductivity_SN,Number_of_Bytes_Per_Scan,Number_of_Voltage_Words,Number_of_Scans_Averaged_by_the_Deck_Unit,System_UpLoad_Time,Date,Time,nquan,nvalues,units,interval,start_time,bad_flag,datcnv_date,datcnv_in,datcnv_skipover,datcnv_ox_hysteresis_correction,datcnv_ox_tau_correction,file_type,number_of_scans_to_average,pressure_baud_rate,GPIB_address,Operator,System_UTC,NMEA_UTC_(Time),Store_Lat/Lon_Data,Real-Time_Sample_Interval,wildedit_date,wildedit_in,wildedit_pass1_nstd,wildedit_pass2_nstd,wildedit_pass2_mindelta,wildedit_npoint,wildedit_vars,wildedit_excl_bad_scans,filter_date,filter_in,filter_low_pass_tc_A,filter_low_pass_tc_B,filter_low_pass_A_vars,filter_low_pass_B_vars,celltm_date,celltm_in,celltm_alpha,celltm_tau,celltm_temp_sensor_use_for_cond,loopedit_date,loopedit_in,loopedit_percentMeanSpeed:_minV,loopedit_excl_bad_scans,Derive_date,Derive_in,binavg_date,binavg_in,binavg_bintype,binavg_binsize,binavg_excl_bad_scans,binavg_skipover,binavg_surface_bin,Time_12,Time_15,Time_18,SeacatPlus_V_1.6b_SERIAL_NO._5090_16_May_2009_22,vbatt,iext01,iext23,status,samples,mode,autorun,battery_type,pressure_sensor,SBE_38,Ext_Volt_0,echo_commands,output_format,temperature,TA0,TA1,TA2,TA3,TOFFSET,conductivity,G,H,I,J,CF0,CPCOR,CTCOR,CSLOPE,pressure_S/N,PA0,PA1,PA2,PTCA0,PTCA1,PTCA2,PTCB0,PTCB1,PTCB2,PTEMPA0,PTEMPA1,PTEMPA2,POFFSET,volt_0:_offset,volt_1:_offset,volt_2:_offset,volt_3:_offset,EXTFREQSF,"cast_2_16_May_2009_02:35:00_samples_86_to_84215,_avg",alignctd_date,alignctd_in,alignctd_adv,loopedit_minVelocity,loopedit_surfaceSoak:_minDepth,NMEA_baud_rate,Start_Time
ctd90_05.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,orv sagar kanya,sk228,ctd90-05,,,00  02.226s,089 59.717E,-0.0371,89.995283,10-09-06 09:27:22,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"1.685,    560.845","9.7782,    28.7790","0.332001,   5.611255","-0.0101,    -0.0052","1251,      23670","52.083,    986.208","1.676,    557.009","1.6252,    35.4576","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_05.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 09:27:22,,,9,22420,specified,seconds: 0.0416667,Sep 10 2006 09:27:22,-9.99e-29,"Oct 20 2006 15:59:36, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_05.dat D:\CHKSK228\NEWsk228.con,1250,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:21, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_05.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_06.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,SK228,CTD90_06,,,00 04.1S,089 58.9 E,-0.068333,89.981667,10-09-06 11:39:06,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"7.470,    535.959","9.5573,    28.7907","3.790570,   5.621658","-0.0104,    -0.0050","2101,      28963","87.500,   1206.750","7.429,    532.325","33.3473,    35.4249","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_06.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 11:39:06,,,9,26863,specified,seconds: 0.0416667,Sep 10 2006 11:39:06,-9.99e-29,"Oct 20 2006 16:00:23, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_06.dat D:\CHKSK228\NEWsk228.con,2100,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:22, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_06.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_07a.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,SK228,CTD90_07a,,,00 05.1S,089 58.6 E,-0.085,89.976667,10-09-06 12:33:14,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"-15844.043,    579.428","9.7492,    28.7796","3.801202,  99.000000","-0.0101,    -0.0051","901,      12827","37.500,    534.417","-16468.365,    575.439","33.3132,    99.0000","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_07a.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 12:33:14,,,9,11927,specified,seconds: 0.0416667,Sep 10 2006 12:33:14,-9.99e-29,"Oct 20 2006 16:00:57, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_07a.dat D:\CHKSK228\NEWsk228.con,900,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:23, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_07a.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_08.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,orvsagar kanya,sk228,ctd90-08,,,00 04.405 s,089 58.841e,-0.073417,89.980683,10-09-06 13:46:24,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"5.928,    480.271","9.7812,    28.8042","3.809553,   5.619409","-0.0098,    -0.0050","501,      14206","20.833,    591.875","5.895,    477.079","33.3551,    35.4941","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_08.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 13:46:24,,,9,13706,specified,seconds: 0.0416667,Sep 10 2006 13:46:24,-9.99e-29,"Oct 20 2006 16:01:09, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_08.dat D:\CHKSK228\NEWsk228.con,500,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:23, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_08.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_09.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,orv sagar kanya,sk228,ctd90-09,,,00 04.941s,089 58.640E,-0.08235,89.977333,10-09-06 14:27:48,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"4.021,    482.632","9.7725,    28.7799","3.808885,   5.617813","-0.0099,    -0.0049","351,      15640","14.583,    651.625","3.999,    479.421","33.3693,    35.4366","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_09.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 14:27:48,,,9,15290,specified,seconds: 0.0416667,Sep 10 2006 14:27:48,-9.99e-29,"Oct 20 2006 16:01:26, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_09.dat D:\CHKSK228\NEWsk228.con,350,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:24, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_09.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_11.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,orvsagarkanya,sk228,ctd90-11,,,00 04.687s,089 59.415e,-0.078117,89.99025,10-09-06 16:28:26,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"4.880,    482.765","9.7918,    28.7653","3.810747,  99.000000","-0.0105,    -0.0052","401,      24362","16.667,   1015.042","4.853,    479.553","33.4083,    99.0000","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_11.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 16:28:26,,,9,23962,specified,seconds: 0.0416667,Sep 10 2006 16:28:26,-9.99e-29,"Oct 20 2006 16:01:48, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_11.dat D:\CHKSK228\NEWsk228.con,400,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:25, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_11.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_12.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,orvsagarkanya,sk228,ctd90-12,,,00 04.93s,089 59.92e,-0.082167,89.998667,10-09-06 17:46:45,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"5.144,    483.396","9.7889,    28.7700","3.810374,   5.617503","-0.0101,    -0.0054","1251,      17702","52.083,    737.542","5.116,    480.179","33.3723,    35.4489","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_12.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 17:46:45,,,9,16452,specified,seconds: 0.0416667,Sep 10 2006 17:46:45,-9.99e-29,"Oct 20 2006 16:02:06, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_12.dat D:\CHKSK228\NEWsk228.con,1250,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:26, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_12.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_13.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,ORV Sagar kanya,SK 228,ctd90_13,,,00 05.83 S,089 59.81 E,-0.097167,89.996833,10-09-06 18:27:54,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"1.865,    481.594","9.8298,    28.7678","3.814518,   5.618356","-0.0100,    -0.0053","401,      16450","16.667,    685.375","1.855,    478.391","33.4057,    35.4537","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_13.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 18:27:54,,,9,16050,specified,seconds: 0.0416667,Sep 10 2006 18:27:54,-9.99e-29,"Oct 20 2006 16:02:22, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_13.dat D:\CHKSK228\NEWsk228.con,400,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:27, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_13.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,30 IST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_14.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,sagar kanya,sk228,ctd90-14,,,00 04.70s,090 0.2 e,-0.078333,90.003333,10-09-06 19:38:38,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"6.497,    483.955","9.7890,    28.7700","3.810538,   5.617920","-0.0102,    -0.0053","251,      14932","10.417,    622.125","6.461,    480.734","33.4011,    35.4497","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_14.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 19:38:38,,,9,14682,specified,seconds: 0.0416667,Sep 10 2006 19:38:38,-9.99e-29,"Oct 20 2006 16:02:36, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_14.dat D:\CHKSK228\NEWsk228.con,250,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:27, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_14.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_15.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,sagarkanya,sk228,ctd90_15,,28.2,00 05.61S,090 00.16E,-0.0935,90.002667,10-09-06 20:28:48,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"15.765,    484.527","9.8510,    28.7731","3.816776,   5.619783","-0.0100,    -0.0053","5201,      26218","216.667,   1092.375","15.678,    481.301","33.3983,    35.4418","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_15.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 20:28:48,,,9,21018,specified,seconds: 0.0416667,Sep 10 2006 20:28:48,-9.99e-29,"Oct 20 2006 16:02:58, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_15.dat D:\CHKSK228\NEWsk228.con,5200,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:28, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_15.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_16.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,sagarkanya,sk228,ctd90_16,,28.0,00 07.43S,090 00.17E,-0.123833,90.002833,10-09-06 21:41:08,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"3.347,    482.050","9.7763,    28.7739","3.807613,   5.620597","-0.0108,    -0.0053","501,      32723","20.833,   1363.417","3.329,    478.844","33.4167,    35.4227","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_16.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 21:41:08,,,9,32223,specified,seconds: 0.0416667,Sep 10 2006 21:41:08,-9.99e-29,"Oct 20 2006 16:03:12, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_16.dat D:\CHKSK228\NEWsk228.con,500,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:29, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_16.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_17.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,sagarkanya,sk228,ctd90_17,,28.2,00 08.57S,090 00.20E,-0.142833,90.003333,10-09-06 22:26:29,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"2.282,    482.458","9.7711,    28.7722","3.768742,   5.622237","-0.0105,    -0.0055","1101,      24693","45.833,   1028.833","2.269,    479.249","33.3993,    35.4458","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_17.dat,2117,2642,15.0,1.0,1.0,Sep 10 2006 22:26:29,,,9,23593,specified,seconds: 0.0416667,Sep 10 2006 22:26:29,-9.99e-29,"Oct 20 2006 16:03:25, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_17.dat D:\CHKSK228\NEWsk228.con,1100,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:31, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_17.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_18.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,sagarkanya,sk228,ctd90_18,,28.0,00 06.75S,090 0.72E,-0.1125,90.012,11-09-06 00:47:21,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"4.976,    483.974","9.8003,    28.7959","3.811810,   5.626864","-0.0100,    -0.0051","351,      17584","14.583,    732.625","4.949,    480.753","33.3765,    35.4211","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_18.dat,2117,2642,15.0,1.0,1.0,Sep 11 2006 00:47:21,,,9,17234,specified,seconds: 0.0416667,Sep 11 2006 00:47:21,-9.99e-29,"Oct 20 2006 16:05:47, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_18.dat D:\CHKSK228\NEWsk228.con,350,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:32, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_18.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_19.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,sagarkanya,sk228,ctd90_19,,28.0,00 07.52S,090 00.85E,-0.125333,90.014167,11-09-06 01:26:30,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"2.012,    483.865","9.8371,    28.7968","3.815201,   5.628872","-0.0102,    -0.0052","201,      41298","8.333,   1720.708","2.001,    480.645","33.1065,    35.4545","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_19.dat,2117,2642,15.0,1.0,1.0,Sep 11 2006 01:26:30,,,9,41098,specified,seconds: 0.0416667,Sep 11 2006 01:26:30,-9.99e-29,"Oct 20 2006 16:06:09, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_19.dat D:\CHKSK228\NEWsk228.con,200,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:32, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_19.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctd90_20.cnv,sk228_ctd_final,sk228_ctd_final,Sea-Bird SBE 9 Data File,sagarkanya,sk228,ctd90_20,,27.7,00 08.3S,090 01.07E,-0.138333,90.017833,11-09-06 02:26:14,"prDM: Pressure, Digiquartz [db]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"flC: Fluorescence, Chelsea Aqua 3 Chl Con [ug/l]",scan: Scan Count,"timeS: Time, Elapsed [seconds]","depSM: Depth [salt water, m], lat = 0",sal00: Salinity [PSU],flag: flag,,,,,,,,"2.779,    482.554","9.8119,    28.7986","3.812721,   5.631506","-0.0103,    -0.0051","201,      25140","8.333,   1047.458","2.764,    479.344","33.1456,    35.4131","0.0000e+00, 0.0000e+00",,,,,,,,"Frequency  0  temperature, 2117, 07.OCT.2005","Frequency  1  conductivity, 2642, 01.Nov.2005, cpcor = -9.5700e-08","Frequency  2  pressure, 86538, 27Oct.2005","Extrnl Volt  0  fluorometer, chelsea, 88/2360/115, 14.11.1994",,,,,,C:\sk228\ctd90_20.dat,2117,2642,15.0,1.0,1.0,Sep 11 2006 02:26:14,,,9,24940,specified,seconds: 0.0416667,Sep 11 2006 02:26:14,-9.99e-29,"Oct 20 2006 16:06:25, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_20.dat D:\CHKSK228\NEWsk228.con,200,,,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oct 20 2006 17:03:34, 5.25b",D:\CHKSK228\rawctd\raw90\ctd90_20.cnv D:\CHKSK228\NEWsk228.con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
